CustomerID,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany
CUST-02655,115.17,0.0,1,4,1
CUST-02656,64.0,0.0,0,8,0
CUST-02657,108.48,0.0,2,4,0
CUST-02658,65.43,0.0,2,3,1
CUST-02659,46.15,0.0,2,4,0
CUST-02660,30.3,0.0,2,1,0
CUST-02661,59.71,0.0,3,9,0
CUST-02662,64.06,0.0,3,5,0
CUST-02663,115.06,0.0,0,7,0
CUST-02664,48.54,0.0,5,3,1
CUST-02665,64.39,0.0,1,5,0
CUST-02666,32.25,0.0,1,10,0
CUST-02667,98.72,0.0,2,4,0
CUST-02668,112.36,0.0,2,7,0
CUST-02669,51.4,0.0,2,5,0
CUST-02670,68.6,0.0,2,2,0
CUST-02671,40.98,0.0,0,3,0
CUST-02672,71.11,0.0,0,8,1
CUST-02673,41.99,0.0,5,3,1
CUST-02674,77.1,0.0,2,7,0
CUST-02675,96.11,0.0,2,5,0
CUST-02676,79.8,0.0,1,7,1
CUST-02677,52.06,0.0,1,10,0
CUST-02678,61.84,0.0,0,9,0
CUST-02679,87.47,0.0,1,7,0
CUST-02680,83.07,0.0,1,6,0
CUST-02681,42.3,0.0,2,1,1
CUST-02682,106.04,0.0,2,4,1
CUST-02683,72.76,0.0,0,8,0
CUST-02684,44.6,0.0,1,1,1
CUST-02685,41.05,0.0,2,6,0
CUST-02686,116.9,0.0,1,2,0
CUST-02687,55.33,0.0,1,9,0
CUST-02688,111.77,0.0,1,8,0
CUST-02689,66.95,0.0,0,9,1
CUST-02690,64.73,0.0,1,9,0
CUST-02691,93.08,0.0,0,2,0
CUST-02692,30.88,0.0,1,2,1
CUST-02693,60.42,0.0,0,9,0
CUST-02694,57.23,0.0,1,2,0
CUST-02695,108.13,0.0,1,4,0
CUST-02696,77.62,0.0,2,2,1
CUST-02697,62.8,0.0,0,1,0
CUST-02698,53.94,0.0,2,10,1
CUST-02699,83.14,0.0,0,7,0
CUST-02700,43.64,0.0,3,5,0
CUST-02701,52.15,0.0,1,3,1
CUST-02702,56.42,0.0,1,8,0
CUST-02703,84.71,0.0,0,5,0
CUST-02704,63.59,0.0,0,1,1
CUST-02705,75.52,0.0,2,9,0
CUST-02706,88.54,0.0,2,5,0
CUST-02707,116.06,0.0,3,3,0
CUST-02708,98.83,0.0,0,6,0
CUST-02709,66.47,0.0,1,8,0
CUST-02710,97.34,0.0,0,2,0
CUST-02711,115.47,0.0,2,3,1
CUST-02712,74.94,0.0,1,7,0
CUST-02713,66.94,0.0,0,2,0
CUST-02714,37.01,0.0,1,5,0
CUST-02715,110.31,0.0,1,9,0
CUST-02716,52.17,0.0,2,7,0
CUST-02717,35.75,0.0,1,3,0
CUST-02718,78.34,0.0,1,2,0
CUST-02719,106.13,0.0,2,10,1
CUST-02720,66.59,0.0,1,9,1
CUST-02721,100.47,0.0,3,9,0
CUST-02722,105.27,0.0,6,9,0
CUST-02723,70.89,0.0,2,10,1
CUST-02724,83.18,0.0,3,3,1
CUST-02725,78.05,0.0,3,1,0
CUST-02726,114.53,0.0,2,9,0
CUST-02727,95.29,0.0,0,7,0
CUST-02728,113.28,0.0,1,2,0
CUST-02729,49.79,0.0,0,6,0
CUST-02730,57.91,0.0,2,9,1
CUST-02731,36.37,0.0,0,8,0
CUST-02732,74.99,0.0,1,6,0
CUST-02733,108.65,0.0,0,6,0
CUST-02734,59.41,0.0,0,8,0
CUST-02735,41.54,0.0,1,9,0
CUST-02736,36.15,0.0,0,8,0
CUST-02737,70.27,0.0,0,1,0
CUST-02738,44.75,0.0,2,2,1
CUST-02739,61.14,0.0,2,6,1
CUST-02740,103.8,0.0,0,8,0
CUST-02741,64.56,0.0,0,4,1
CUST-02742,84.88,0.0,2,4,0
CUST-02743,75.19,0.0,0,2,1
CUST-02744,94.67,0.0,3,10,1
CUST-02745,44.05,0.0,1,1,0
CUST-02746,112.84,0.0,1,10,1
CUST-02747,87.92,0.0,0,9,0
CUST-02748,54.38,0.0,2,7,0
CUST-02749,41.08,0.0,0,9,0
CUST-02750,43.47,0.0,3,2,1
CUST-02751,100.44,0.0,0,10,0
CUST-02752,82.93,0.0,1,5,0
CUST-02753,64.26,0.0,3,2,0
CUST-02754,59.95,0.0,1,10,0
CUST-02755,107.02,0.0,2,7,1
CUST-02756,108.73,0.0,1,9,0
CUST-02757,82.31,0.0,1,3,0
CUST-02758,77.2,0.0,2,1,0
CUST-02759,103.48,0.0,4,4,0
CUST-02760,97.44,0.0,1,4,0
CUST-02761,66.02,0.0,0,6,0
CUST-02762,37.44,0.0,1,5,0
CUST-02763,99.16,0.0,1,5,0
CUST-02764,45.17,0.0,2,9,0
CUST-02765,31.46,0.0,2,1,0
CUST-02766,105.9,0.0,2,8,1
CUST-02767,82.04,0.0,2,8,0
CUST-02768,110.25,0.0,0,8,0
CUST-02769,73.61,0.0,1,3,0
CUST-02770,113.38,0.0,2,10,0
CUST-02771,61.85,0.0,1,8,0
CUST-02772,95.2,0.0,2,2,0
CUST-02773,57.08,0.0,0,8,0
CUST-02774,30.09,0.0,0,8,0
CUST-02775,64.17,0.0,3,3,0
CUST-02776,96.4,0.0,0,4,1
CUST-02777,43.49,0.0,3,9,0
CUST-02778,75.43,0.0,4,9,1
CUST-02779,49.1,0.0,3,10,0
CUST-02780,36.71,0.0,0,9,0
CUST-02781,85.57,0.0,0,10,1
CUST-02782,115.68,0.0,1,6,0
CUST-02783,57.96,0.0,4,1,1
CUST-02784,82.25,0.0,1,8,0
CUST-02785,115.82,0.0,4,9,0
CUST-02786,88.54,0.0,1,8,1
CUST-02787,90.58,0.0,1,1,0
CUST-02788,46.1,0.0,0,6,0
CUST-02789,74.33,0.0,1,9,0
CUST-02790,63.03,0.0,0,9,0
CUST-02791,72.38,0.0,1,7,1
CUST-02792,102.07,0.0,1,7,0
CUST-02793,71.46,0.0,2,4,0
CUST-02794,35.65,0.0,1,7,0
CUST-02795,111.5,0.0,1,10,0
CUST-02796,79.03,0.0,2,5,0
CUST-02797,113.2,0.0,2,10,0
CUST-02798,81.51,0.0,0,5,0
CUST-02799,36.26,0.0,1,1,0
CUST-02800,79.75,0.0,0,2,0
CUST-02801,81.81,0.0,1,9,0
CUST-02802,49.28,0.0,1,2,0
CUST-02803,72.39,0.0,2,10,0
CUST-02804,71.34,0.0,3,2,0
CUST-02805,86.06,0.0,1,9,0
CUST-02806,53.36,0.0,1,3,0
CUST-02807,82.35,0.0,2,2,0
CUST-02808,51.68,0.0,2,7,0
CUST-02809,70.17,0.0,2,9,0
CUST-02810,41.03,0.0,2,6,0
CUST-02811,33.35,0.0,2,7,0
CUST-02812,58.85,0.0,2,3,0
CUST-02813,54.7,0.0,2,3,0
CUST-02814,66.62,0.0,1,8,0
CUST-02815,116.58,0.0,1,7,0
CUST-02816,77.0,0.0,4,5,1
CUST-02817,79.78,0.0,3,6,0
CUST-02818,114.74,0.0,2,9,1
CUST-02819,112.9,0.0,1,3,0
CUST-02820,109.57,0.0,1,3,0
CUST-02821,38.81,0.0,1,6,0
CUST-02822,87.08,0.0,3,8,0
CUST-02823,102.73,0.0,1,5,0
CUST-02824,105.2,0.0,1,1,0
CUST-02825,82.01,0.0,1,3,0
CUST-02826,31.56,0.0,3,8,0
CUST-02827,117.63,0.0,1,4,0
CUST-02828,72.49,0.0,2,9,1
CUST-02829,65.42,0.0,3,6,0
CUST-02830,65.54,0.0,0,10,0
CUST-02831,68.17,0.0,2,4,0
CUST-02832,51.79,0.0,3,4,0
CUST-02833,59.45,0.0,1,10,0
CUST-02834,118.68,0.0,6,5,1
CUST-02835,63.13,0.0,1,7,0
CUST-02836,77.4,0.0,1,7,0
CUST-02837,106.34,0.0,0,10,1
CUST-02838,77.46,0.0,3,7,1
CUST-02839,59.19,0.0,2,5,1
CUST-02840,77.13,0.0,3,9,0
CUST-02841,40.26,0.0,2,2,0
CUST-02842,41.69,0.0,3,8,1
CUST-02843,92.47,0.0,1,10,1
CUST-02844,112.57,0.0,2,8,0
CUST-02845,95.31,0.0,0,3,0
CUST-02846,36.71,0.0,1,5,0
CUST-02847,66.25,0.0,5,8,0
CUST-02848,30.22,0.0,2,10,0
CUST-02849,76.0,0.0,1,9,0
CUST-02850,47.38,0.0,2,7,0
CUST-02851,108.13,0.0,1,4,1
CUST-02852,39.38,0.0,0,4,0
CUST-02853,30.12,0.0,2,3,0
CUST-02854,70.6,0.0,2,8,1
CUST-02855,43.98,0.0,1,6,0
CUST-02856,96.42,0.0,1,10,0
CUST-02857,112.79,0.0,2,6,0
CUST-02858,33.76,0.0,1,10,0
CUST-02859,65.6,0.0,2,10,1
CUST-02860,119.71,0.0,2,9,0
CUST-02861,95.94,0.0,0,3,0
CUST-02862,115.79,0.0,1,4,0
CUST-02863,44.76,0.0,1,3,0
CUST-02864,49.92,0.0,1,3,1
CUST-02865,43.92,0.0,2,1,0
CUST-02866,57.21,0.0,2,10,0
CUST-02867,95.19,0.0,0,6,0
CUST-02868,44.84,0.0,2,9,1
CUST-02869,77.18,0.0,3,5,0
CUST-02870,54.22,0.0,5,10,0
CUST-02871,104.63,0.0,2,2,0
CUST-02872,30.58,0.0,2,10,1
CUST-02873,50.07,0.0,2,4,0
CUST-02874,84.47,0.0,1,6,0
CUST-02875,38.69,0.0,3,7,0
CUST-02876,71.96,0.0,1,7,0
CUST-02877,69.25,0.0,1,4,0
CUST-02878,106.73,0.0,2,10,0
CUST-02879,86.28,0.0,2,10,0
CUST-02880,87.57,0.0,4,5,0
CUST-02881,115.66,0.0,0,4,1
CUST-02882,118.41,0.0,0,10,0
CUST-02883,88.8,0.0,1,6,0
CUST-02884,76.98,0.0,2,7,1
CUST-02885,84.71,0.0,1,2,0
CUST-02886,64.41,0.0,0,10,0
CUST-02887,118.87,0.0,6,3,0
CUST-02888,93.45,0.0,1,8,0
CUST-02889,56.18,0.0,0,7,0
CUST-02890,35.19,0.0,3,1,1
CUST-02891,34.02,0.0,2,4,0
CUST-02892,48.43,0.0,2,5,1
CUST-02893,50.95,0.0,2,3,1
CUST-02894,67.35,0.0,2,4,0
CUST-02895,49.33,0.0,0,10,0
CUST-02896,86.78,0.0,2,10,0
CUST-02897,49.01,0.0,2,10,1
CUST-02898,46.9,0.0,5,7,0
CUST-02899,72.41,0.0,1,8,0
CUST-02900,109.98,0.0,1,9,0
CUST-02901,72.14,0.0,0,2,0
CUST-02902,67.24,0.0,3,4,0
CUST-02903,82.02,0.0,0,1,0
CUST-02904,53.14,0.0,3,3,0
CUST-02905,61.8,0.0,1,8,1
CUST-02906,49.24,0.0,0,7,0
CUST-02907,81.46,0.0,1,8,0
CUST-02908,92.76,0.0,1,6,0
CUST-02909,90.63,0.0,0,5,1
CUST-02910,52.93,0.0,1,10,0
CUST-02911,100.17,0.0,1,9,0
CUST-02912,53.03,0.0,3,5,0
CUST-02913,43.52,0.0,2,9,0
CUST-02914,61.48,0.0,2,4,0
CUST-02915,83.79,0.0,1,5,0
CUST-02916,42.77,0.0,0,1,0
CUST-02917,88.32,0.0,0,6,0
CUST-02918,107.67,0.0,1,3,0
CUST-02919,56.38,0.0,1,10,0
CUST-02920,70.51,0.0,0,2,1
CUST-02921,50.54,0.0,1,6,0
CUST-02922,62.51,0.0,1,1,0
CUST-02923,31.97,0.0,1,9,0
CUST-02924,115.84,0.0,3,5,0
CUST-02925,67.42,0.0,2,7,0
CUST-02926,101.0,0.0,0,10,0
CUST-02927,42.83,0.0,2,9,0
CUST-02928,103.11,0.0,1,9,1
CUST-02929,107.41,0.0,2,7,1
CUST-02930,94.39,0.0,2,4,0
CUST-02931,111.29,0.0,2,4,0
CUST-02932,45.04,0.0,1,7,0
CUST-02933,72.88,0.0,2,8,0
CUST-02934,85.81,0.0,2,7,0
CUST-02935,83.65,0.0,1,10,0
CUST-02936,107.49,0.0,3,4,1
CUST-02937,49.4,0.0,4,4,0
CUST-02938,45.8,0.0,0,8,0
CUST-02939,52.8,0.0,2,9,0
CUST-02940,110.24,0.0,3,7,0
CUST-02941,114.69,0.0,0,3,0
CUST-02942,81.26,0.0,1,10,1
CUST-02943,75.12,0.0,5,1,0
CUST-02944,84.48,0.0,1,5,0
CUST-02945,85.46,0.0,1,6,0
CUST-02946,45.32,0.0,0,9,0
CUST-02947,91.77,0.0,1,5,0
CUST-02948,70.71,0.0,0,1,0
CUST-02949,76.56,0.0,3,4,0
CUST-02950,32.72,0.0,2,2,0
CUST-02951,98.81,0.0,1,4,0
CUST-02952,105.19,0.0,2,7,0
CUST-02953,85.74,0.0,0,9,0
CUST-02954,97.38,0.0,2,3,0
CUST-02955,77.04,0.0,3,3,0
CUST-02956,85.65,0.0,1,4,0
CUST-02957,65.51,0.0,1,7,0
CUST-02958,101.27,0.0,1,6,1
CUST-02959,72.14,0.0,0,5,0
CUST-02960,91.22,0.0,3,4,0
CUST-02961,85.92,0.0,3,8,0
CUST-02962,93.21,0.0,2,4,0
CUST-02963,100.67,0.0,1,3,0
CUST-02964,76.14,0.0,2,7,1
CUST-02965,103.17,0.0,8,2,0
CUST-02966,74.75,0.0,2,4,1
CUST-02967,116.1,0.0,1,8,1
CUST-02968,97.74,0.0,3,4,1
CUST-02969,45.39,0.0,4,10,0
CUST-02970,104.66,0.0,1,7,0
CUST-02971,79.64,0.0,0,2,0
CUST-02972,118.6,0.0,0,5,0
CUST-02973,94.69,0.0,2,4,0
CUST-02974,37.59,0.0,1,9,1
CUST-02975,65.54,0.0,0,7,1
CUST-02976,76.55,0.0,1,9,0
CUST-02977,105.51,0.0,4,10,0
CUST-02978,95.64,0.0,3,7,0
CUST-02979,63.24,0.0,1,2,0
CUST-02980,88.81,0.0,3,2,0
CUST-02981,81.92,0.0,0,2,1
CUST-02982,41.34,0.0,2,5,0
CUST-02983,51.13,0.0,2,1,1
CUST-02984,60.69,0.0,3,7,0
CUST-02985,47.59,0.0,0,2,0
CUST-02986,43.5,0.0,2,4,0
CUST-02987,35.23,0.0,1,9,1
CUST-02988,108.58,0.0,1,8,1
CUST-02989,56.0,0.0,0,10,0
CUST-02990,56.12,0.0,0,2,1
CUST-02991,48.55,0.0,4,4,0
CUST-02992,72.78,0.0,1,4,1
CUST-02993,76.28,0.0,2,2,1
CUST-02994,48.74,0.0,3,2,0
CUST-02995,84.77,0.0,2,5,1
CUST-02996,95.07,0.0,3,4,0
CUST-02997,63.64,0.0,0,8,1
CUST-02998,82.69,0.0,3,4,0
CUST-02999,75.2,0.0,2,8,0
CUST-03000,47.59,0.0,2,5,0
CUST-03001,95.7,0.0,3,1,0
CUST-03002,102.13,0.0,0,9,1
CUST-03003,88.39,0.0,0,8,0
CUST-03004,59.14,0.0,0,1,1
CUST-03005,113.41,0.0,0,3,0
CUST-03006,70.98,0.0,1,3,0
CUST-03007,5000.0,0.0,1,5,0
CUST-03008,66.74,0.0,2,7,0
CUST-03009,92.28,0.0,0,1,0
CUST-03010,106.13,0.0,1,1,0
CUST-03011,62.09,0.0,2,10,1
CUST-03012,50.93,0.0,1,6,0
CUST-03013,86.38,0.0,1,5,0
CUST-03014,112.91,0.0,1,3,1
CUST-03015,46.49,0.0,2,3,0
CUST-03016,102.27,0.0,0,4,0
CUST-03017,72.89,0.0,2,10,1
CUST-03018,101.95,0.0,2,2,0
CUST-03019,75.49,0.0,1,9,0
CUST-03020,63.95,0.0,2,4,0
CUST-03021,92.7,0.0,3,10,0
CUST-03022,111.06,0.0,2,3,0
CUST-03023,58.82,0.0,0,10,0
CUST-03024,71.46,0.0,1,7,0
CUST-03025,50.64,0.0,0,9,0
CUST-03026,46.5,0.0,0,2,0
CUST-03027,100.01,0.0,3,6,1
CUST-03028,48.05,0.0,2,5,0
CUST-03029,101.4,0.0,3,1,0
CUST-03030,68.62,0.0,3,7,0
CUST-03031,119.55,0.0,0,1,0
CUST-03032,47.75,0.0,2,10,0
CUST-03033,38.36,0.0,1,9,1
CUST-03034,36.78,0.0,3,4,0
CUST-03035,105.19,0.0,2,8,0
CUST-03036,69.39,0.0,1,1,0
CUST-03037,30.27,0.0,1,5,0
CUST-03038,108.73,0.0,2,3,1
CUST-03039,108.92,0.0,1,4,1
CUST-03040,102.58,0.0,2,4,0
CUST-03041,52.34,0.0,0,8,0
CUST-03042,63.54,0.0,2,10,0
CUST-03043,97.04,0.0,1,10,1
CUST-03044,74.04,0.0,2,3,0
CUST-03045,43.84,0.0,0,1,0
CUST-03046,51.84,0.0,1,5,0
CUST-03047,117.53,0.0,0,2,0
CUST-03048,43.58,0.0,2,6,0
CUST-03049,95.34,0.0,2,4,0
CUST-03050,73.02,0.0,3,9,0
CUST-03051,97.37,0.0,0,7,0
CUST-03052,89.5,0.0,0,2,0
CUST-03053,69.52,0.0,0,7,1
CUST-03054,61.85,0.0,1,10,0
CUST-03055,97.89,0.0,0,8,1
CUST-03056,59.08,0.0,3,3,0
CUST-03057,100.9,0.0,4,3,0
CUST-03058,91.18,0.0,2,2,0
CUST-03059,81.99,0.0,1,1,1
CUST-03060,63.19,0.0,1,3,0
CUST-03061,48.45,0.0,1,10,0
CUST-03062,93.93,0.0,2,7,0
CUST-03063,38.21,0.0,1,9,0
CUST-03064,117.35,0.0,1,9,0
CUST-03065,118.09,0.0,1,6,0
CUST-03066,41.71,0.0,1,6,0
CUST-03067,39.35,0.0,1,5,0
CUST-03068,67.14,0.0,4,2,0
CUST-03069,116.73,0.0,0,7,0
CUST-03070,66.02,0.0,1,1,0
CUST-03071,62.74,0.0,1,6,0
CUST-03072,93.32,0.0,2,4,0
CUST-03073,46.08,0.0,1,3,0
CUST-03074,62.69,0.0,0,1,1
CUST-03075,56.21,0.0,2,6,0
CUST-03076,84.13,0.0,2,7,0
CUST-03077,44.64,0.0,1,1,0
CUST-03078,79.38,0.0,2,1,0
CUST-03079,107.18,0.0,2,7,0
CUST-03080,76.27,0.0,1,6,0
CUST-03081,91.51,0.0,1,7,0
CUST-03082,36.76,0.0,1,8,0
CUST-03083,70.4,0.0,1,8,0
CUST-03084,38.53,0.0,1,9,0
CUST-03085,83.95,0.0,1,9,1
CUST-03086,55.29,0.0,1,7,0
CUST-03087,55.85,0.0,1,9,0
CUST-03088,36.9,0.0,1,6,0
CUST-03089,57.91,0.0,0,9,0
CUST-03090,75.6,0.0,1,2,1
CUST-03091,82.62,0.0,2,2,0
CUST-03092,35.99,0.0,4,6,0
CUST-03093,88.63,0.0,3,3,0
CUST-03094,73.99,0.0,2,2,1
CUST-03095,78.32,0.0,4,8,1
CUST-03096,104.95,0.0,2,7,0
CUST-03097,60.79,0.0,3,8,0
CUST-03098,45.66,0.0,0,6,0
CUST-03099,79.66,0.0,0,9,1
CUST-03100,115.05,0.0,1,9,0
CUST-03101,76.6,0.0,1,2,0
CUST-03102,104.87,0.0,0,10,1
CUST-03103,98.13,0.0,1,5,0
CUST-03104,76.64,0.0,3,9,0
CUST-03105,88.28,0.0,1,3,0
CUST-03106,66.6,0.0,3,5,1
CUST-03107,77.75,0.0,1,8,0
CUST-03108,75.65,0.0,4,2,0
CUST-03109,93.82,0.0,2,6,0
CUST-03110,66.89,0.0,3,4,0
CUST-03111,38.97,0.0,0,6,1
CUST-03112,100.98,0.0,2,3,0
CUST-03113,91.63,0.0,3,6,0
CUST-03114,115.51,0.0,3,7,0
CUST-03115,68.58,0.0,2,10,0
CUST-03116,37.03,0.0,2,3,0
CUST-03117,40.94,0.0,1,5,0
CUST-03118,99.6,0.0,0,8,0
CUST-03119,36.09,0.0,0,2,0
CUST-03120,111.7,0.0,2,7,1
CUST-03121,55.34,0.0,2,1,0
CUST-03122,110.9,0.0,2,7,0
CUST-03123,99.61,0.0,2,1,0
CUST-03124,108.41,0.0,3,4,0
CUST-03125,49.26,0.0,1,4,1
CUST-03126,83.61,0.0,3,5,0
CUST-03127,38.41,0.0,2,2,0
CUST-03128,48.2,0.0,0,6,1
CUST-03129,57.88,0.0,1,6,0
CUST-03130,96.67,0.0,1,8,0
CUST-03131,32.21,0.0,2,10,0
CUST-03132,111.28,0.0,2,1,0
CUST-03133,36.36,0.0,1,4,0
CUST-03134,63.88,0.0,0,2,1
CUST-03135,37.29,0.0,0,8,0
CUST-03136,99.2,0.0,2,4,0
CUST-03137,42.71,0.0,2,8,1
CUST-03138,109.63,0.0,3,2,0
CUST-03139,77.72,0.0,1,4,0
CUST-03140,115.36,0.0,1,9,1
CUST-03141,56.13,0.0,1,5,0
CUST-03142,70.88,0.0,0,6,0
CUST-03143,92.48,0.0,0,10,1
CUST-03144,104.87,0.0,0,9,0
CUST-03145,67.92,0.0,0,9,0
CUST-03146,110.32,0.0,2,7,0
CUST-03147,40.61,0.0,4,2,1
CUST-03148,93.78,0.0,4,7,1
CUST-03149,61.33,0.0,1,9,0
CUST-03150,39.11,0.0,3,2,0
CUST-03151,64.79,0.0,1,7,0
CUST-03152,109.22,0.0,3,7,0
CUST-03153,118.25,0.0,2,3,0
CUST-03154,65.35,0.0,2,6,0
CUST-03155,109.78,0.0,3,8,0
CUST-03156,75.86,0.0,0,10,0
CUST-03157,94.53,0.0,2,8,0
CUST-03158,34.07,0.0,1,3,0
CUST-03159,80.15,0.0,0,6,0
CUST-03160,36.31,0.0,0,2,0
CUST-03161,54.17,0.0,1,2,0
CUST-03162,81.01,0.0,1,8,0
CUST-03163,102.64,0.0,1,10,0
CUST-03164,80.48,0.0,2,5,0
CUST-03165,114.26,0.0,3,5,0
CUST-03166,102.93,0.0,2,4,0
CUST-03167,44.05,0.0,0,10,0
CUST-03168,65.0,0.0,1,4,0
CUST-03169,90.16,0.0,1,8,0
CUST-03170,114.46,0.0,4,3,0
CUST-03171,118.89,0.0,0,3,0
CUST-03172,98.68,0.0,2,8,0
CUST-03173,81.63,0.0,4,3,0
CUST-03174,98.09,0.0,4,2,0
CUST-03175,54.58,0.0,2,5,1
CUST-03176,55.52,0.0,1,3,0
CUST-03177,88.89,0.0,2,6,0
CUST-03178,108.46,0.0,0,7,0
CUST-03179,117.28,0.0,1,3,0
CUST-03180,60.71,0.0,2,9,0
CUST-03181,101.69,0.0,1,10,1
CUST-03182,106.64,0.0,1,1,1
CUST-03183,86.08,0.0,0,7,0
CUST-03184,61.28,0.0,0,4,0
CUST-03185,85.71,0.0,3,7,0
CUST-03186,82.6,0.0,2,9,0
CUST-03187,84.58,0.0,2,9,1
CUST-03188,85.73,0.0,1,1,0
CUST-03189,106.23,0.0,2,10,0
CUST-03190,45.3,0.0,4,4,0
CUST-03191,63.05,0.0,0,7,0
CUST-03192,82.74,0.0,4,10,1
CUST-03193,55.49,0.0,1,6,1
CUST-03194,118.03,0.0,1,9,1
CUST-03195,53.68,0.0,1,7,0
CUST-03196,72.26,0.0,0,3,0
CUST-03197,108.96,0.0,3,7,0
CUST-03198,37.2,0.0,0,10,0
CUST-03199,103.86,0.0,3,5,1
CUST-03200,81.39,0.0,1,2,0
CUST-03201,32.85,0.0,2,10,1
CUST-03202,111.26,0.0,2,3,0
CUST-03203,33.52,0.0,0,6,0
CUST-03204,76.36,0.0,1,6,0
CUST-03205,34.4,0.0,1,7,0
CUST-03206,36.4,0.0,1,6,0
CUST-03207,109.85,0.0,2,9,0
CUST-03208,98.92,0.0,1,5,0
CUST-03209,47.72,0.0,0,5,0
CUST-03210,85.84,0.0,3,8,1
CUST-03211,101.52,0.0,1,8,0
CUST-03212,110.06,0.0,2,1,1
CUST-03213,72.14,0.0,3,3,0
CUST-03214,110.77,0.0,0,6,0
CUST-03215,75.7,0.0,1,6,1
CUST-03216,91.94,0.0,3,1,0
CUST-03217,118.11,0.0,2,2,0
CUST-03218,51.23,0.0,1,10,1
CUST-03219,45.16,0.0,1,7,0
CUST-03220,60.78,0.0,2,1,0
CUST-03221,44.79,0.0,2,10,0
CUST-03222,55.57,0.0,5,5,0
CUST-03223,96.87,0.0,2,1,0
CUST-03224,72.97,0.0,6,6,0
CUST-03225,63.75,0.0,0,7,0
CUST-03226,63.18,0.0,0,8,0
CUST-03227,47.5,0.0,0,3,1
CUST-03228,5000.0,0.0,2,3,0
CUST-03229,86.21,0.0,3,1,0
CUST-03230,42.52,0.0,1,3,1
CUST-03231,117.55,0.0,2,5,0
CUST-03232,69.89,0.0,2,6,0
CUST-03233,115.32,0.0,1,3,0
CUST-03234,42.11,0.0,2,4,0
CUST-03235,99.05,0.0,3,5,0
CUST-03236,85.58,0.0,1,5,0
CUST-03237,103.8,0.0,2,9,1
CUST-03238,84.06,0.0,1,8,1
CUST-03239,116.65,0.0,1,1,0
CUST-03240,86.42,0.0,1,2,0
CUST-03241,100.61,0.0,3,5,1
CUST-03242,108.98,0.0,2,3,0
CUST-03243,94.31,0.0,3,7,0
CUST-03244,77.18,0.0,1,6,0
CUST-03245,54.55,0.0,3,2,0
CUST-03246,106.9,0.0,1,8,1
CUST-03247,73.25,0.0,2,5,1
CUST-03248,85.86,0.0,1,6,0
CUST-03249,37.12,0.0,0,8,0
CUST-03250,74.76,0.0,3,6,1
CUST-03251,92.83,0.0,2,10,0
CUST-03252,82.56,0.0,2,3,0
CUST-03253,70.36,0.0,0,7,0
CUST-03254,50.1,0.0,3,4,0
CUST-03255,57.86,0.0,0,6,1
CUST-03256,93.05,0.0,1,6,0
CUST-03257,50.17,0.0,2,5,0
CUST-03258,85.95,0.0,2,1,1
CUST-03259,83.07,0.0,1,8,0
CUST-03260,117.34,0.0,2,10,0
CUST-03261,35.46,0.0,3,2,1
CUST-03262,39.72,0.0,0,4,0
CUST-03263,75.54,0.0,3,3,1
CUST-03264,77.44,0.0,0,6,0
CUST-03265,33.58,0.0,3,1,0
CUST-03266,104.33,0.0,1,9,0
CUST-03267,74.52,0.0,2,5,1
CUST-03268,61.19,0.0,0,5,0
CUST-03269,58.69,0.0,1,4,0
CUST-03270,107.53,0.0,3,4,0
CUST-03271,47.7,0.0,2,1,0
CUST-03272,44.43,0.0,3,9,0
CUST-03273,49.18,0.0,4,9,0
CUST-03274,86.25,0.0,2,4,1
CUST-03275,102.98,0.0,2,10,1
CUST-03276,59.78,0.0,4,10,0
CUST-03277,45.6,0.0,0,4,0
CUST-03278,48.82,0.0,0,7,0
CUST-03279,85.72,0.0,3,4,1
CUST-03280,52.14,0.0,1,1,0
CUST-03281,108.95,0.0,3,9,0
CUST-03282,39.34,0.0,2,2,0
CUST-03283,32.9,0.0,1,5,1
CUST-03284,37.94,0.0,1,4,0
CUST-03285,106.11,0.0,1,8,1
CUST-03286,88.61,0.0,1,6,0
CUST-03287,116.2,0.0,4,7,0
CUST-03288,60.26,0.0,1,2,0
CUST-03289,49.13,0.0,7,4,1
CUST-03290,80.57,0.0,4,4,0
CUST-03291,78.4,0.0,0,2,0
CUST-03292,83.19,0.0,1,10,0
CUST-03293,61.27,0.0,1,4,0
CUST-03294,30.52,0.0,1,9,0
CUST-03295,33.14,0.0,0,8,0
CUST-03296,89.74,0.0,2,1,0
CUST-03297,77.09,0.0,4,8,0
CUST-03298,103.89,0.0,1,9,0
CUST-03299,57.03,0.0,1,8,0
CUST-03300,103.39,0.0,0,10,0
CUST-03301,68.29,0.0,2,1,0
CUST-03302,38.69,0.0,2,8,0
CUST-03303,118.01,0.0,1,5,1
CUST-03304,76.07,0.0,0,9,0
CUST-03305,86.65,0.0,1,9,0
CUST-03306,90.37,0.0,0,6,0
CUST-03307,62.61,0.0,4,3,0
CUST-03308,97.28,0.0,1,7,0
CUST-03309,108.32,0.0,2,3,0
CUST-03310,64.84,0.0,2,7,0
CUST-03311,89.13,0.0,1,8,0
CUST-03312,98.14,0.0,1,5,1
CUST-03313,47.1,0.0,1,5,0
CUST-03314,59.93,0.0,3,4,1
CUST-03315,39.78,0.0,4,3,0
CUST-03316,84.19,0.0,0,8,1
CUST-03317,102.08,0.0,0,6,0
CUST-03318,84.97,0.0,5,6,0
