CustomerID,SignupDate,ContractType,PaymentMethod,Age
CUST-00409,2023-01-18 00:00:00,Two year,,77
CUST-00410,2023-01-18 01:00:00,Month-to-month,Bank Transfer,63
CUST-00411,2023-01-18 02:00:00,Month-to-month,Credit Card,71
CUST-00412,2023-01-18 03:00:00,Two year,Mailed Check,27
CUST-00413,2023-01-18 04:00:00,Two year,Credit Card,65
CUST-00414,2023-01-18 05:00:00,Month-to-month,Electronic Check,48
CUST-00415,2023-01-18 06:00:00,One year,Bank Transfer,54
CUST-00416,2023-01-18 07:00:00,Month-to-month,Electronic Check,40
CUST-00417,2023-01-18 08:00:00,Month-to-month,,44
CUST-00418,2023-01-18 09:00:00,Month-to-month,Electronic Check,23
CUST-00419,2023-01-18 10:00:00,One year,Mailed Check,43
CUST-00420,2023-01-18 11:00:00,One year,,19
CUST-00421,2023-01-18 12:00:00,One year,Bank Transfer,62
CUST-00422,2023-01-18 13:00:00,One year,Mailed Check,78
CUST-00423,2023-01-18 14:00:00,Month-to-month,Bank Transfer,30
CUST-00424,2023-01-18 15:00:00,Month-to-month,,68
CUST-00425,2023-01-18 16:00:00,Month-to-month,Bank Transfer,67
CUST-00426,2023-01-18 17:00:00,Month-to-month,Mailed Check,77
CUST-00427,2023-01-18 18:00:00,Month-to-month,Electronic Check,36
CUST-00428,2023-01-18 19:00:00,Two year,Mailed Check,18
CUST-00429,2023-01-18 20:00:00,Month-to-month,Credit Card,57
CUST-00430,2023-01-18 21:00:00,Month-to-month,Electronic Check,49
CUST-00431,2023-01-18 22:00:00,Month-to-month,Electronic Check,39
CUST-00432,2023-01-18 23:00:00,One year,Bank Transfer,65
CUST-00433,2023-01-19 00:00:00,One year,,46
CUST-00434,2023-01-19 01:00:00,Month-to-month,Mailed Check,19
CUST-00435,2023-01-19 02:00:00,Month-to-month,Bank Transfer,57
CUST-00436,2023-01-19 03:00:00,One year,Credit Card,55
CUST-00437,2023-01-19 04:00:00,Month-to-month,Mailed Check,65
CUST-00438,2023-01-19 05:00:00,Two year,Credit Card,72
CUST-00439,2023-01-19 06:00:00,One year,,28
CUST-00440,2023-01-19 07:00:00,Month-to-month,Credit Card,34
CUST-00441,2023-01-19 08:00:00,Month-to-month,Electronic Check,72
CUST-00442,2023-01-19 09:00:00,Two year,Mailed Check,68
CUST-00443,2023-01-19 10:00:00,Month-to-month,Mailed Check,60
CUST-00444,2023-01-19 11:00:00,Month-to-month,Electronic Check,77
CUST-00445,2023-01-19 12:00:00,Two year,Bank Transfer,25
CUST-00446,2023-01-19 13:00:00,Two year,Credit Card,39
CUST-00447,2023-01-19 14:00:00,Two year,Mailed Check,21
CUST-00448,2023-01-19 15:00:00,One year,Electronic Check,28
CUST-00449,2023-01-19 16:00:00,Month-to-month,Credit Card,25
CUST-00450,2023-01-19 17:00:00,Month-to-month,Bank Transfer,26
CUST-00451,2023-01-19 18:00:00,One year,Bank Transfer,43
CUST-00452,2023-01-19 19:00:00,Month-to-month,Credit Card,19
CUST-00453,2023-01-19 20:00:00,Month-to-month,Bank Transfer,33
CUST-00454,2023-01-19 21:00:00,Two year,Mailed Check,48
CUST-00455,2023-01-19 22:00:00,Month-to-month,Mailed Check,23
CUST-00456,2023-01-19 23:00:00,Month-to-month,Mailed Check,70
CUST-00457,2023-01-20 00:00:00,Month-to-month,Bank Transfer,38
CUST-00458,2023-01-20 01:00:00,Month-to-month,Mailed Check,43
CUST-00459,2023-01-20 02:00:00,Month-to-month,Electronic Check,76
CUST-00460,2023-01-20 03:00:00,Month-to-month,Mailed Check,36
CUST-00461,2023-01-20 04:00:00,Month-to-month,Mailed Check,45
CUST-00462,2023-01-20 05:00:00,One year,Bank Transfer,25
CUST-00463,2023-01-20 06:00:00,One year,Mailed Check,31
CUST-00464,2023-01-20 07:00:00,Month-to-month,Credit Card,41
CUST-00465,2023-01-20 08:00:00,Two year,Electronic Check,65
CUST-00466,2023-01-20 09:00:00,Month-to-month,Bank Transfer,61
CUST-00467,2023-01-20 10:00:00,Month-to-month,Electronic Check,54
CUST-00468,2023-01-20 11:00:00,Two year,,73
CUST-00469,2023-01-20 12:00:00,Month-to-month,Bank Transfer,43
CUST-00470,2023-01-20 13:00:00,Two year,Bank Transfer,48
CUST-00471,2023-01-20 14:00:00,Month-to-month,Mailed Check,73
CUST-00472,2023-01-20 15:00:00,Two year,,68
CUST-00473,2023-01-20 16:00:00,Month-to-month,Credit Card,49
CUST-00474,2023-01-20 17:00:00,Two year,Credit Card,67
CUST-00475,2023-01-20 18:00:00,Month-to-month,Bank Transfer,58
CUST-00476,2023-01-20 19:00:00,Two year,Mailed Check,19
CUST-00477,2023-01-20 20:00:00,Month-to-month,Bank Transfer,42
CUST-00478,2023-01-20 21:00:00,Month-to-month,Bank Transfer,69
CUST-00479,2023-01-20 22:00:00,Two year,Bank Transfer,61
CUST-00480,2023-01-20 23:00:00,Month-to-month,Bank Transfer,78
CUST-00481,2023-01-21 00:00:00,One year,Credit Card,19
CUST-00482,2023-01-21 01:00:00,One year,Credit Card,59
CUST-00483,2023-01-21 02:00:00,Month-to-month,Bank Transfer,18
CUST-00484,2023-01-21 03:00:00,One year,Bank Transfer,53
CUST-00485,2023-01-21 04:00:00,Month-to-month,Mailed Check,74
CUST-00486,2023-01-21 05:00:00,Two year,Bank Transfer,29
CUST-00487,2023-01-21 06:00:00,Month-to-month,Credit Card,26
CUST-00488,2023-01-21 07:00:00,Month-to-month,Electronic Check,53
CUST-00489,2023-01-21 08:00:00,Two year,Credit Card,58
CUST-00490,2023-01-21 09:00:00,Two year,Mailed Check,45
CUST-00491,2023-01-21 10:00:00,Month-to-month,Credit Card,55
CUST-00492,2023-01-21 11:00:00,One year,Electronic Check,50
CUST-00493,2023-01-21 12:00:00,Month-to-month,Bank Transfer,59
CUST-00494,2023-01-21 13:00:00,Month-to-month,Electronic Check,78
CUST-00495,2023-01-21 14:00:00,Month-to-month,Bank Transfer,63
CUST-00496,2023-01-21 15:00:00,Month-to-month,Bank Transfer,39
CUST-00497,2023-01-21 16:00:00,Month-to-month,Credit Card,42
CUST-00498,2023-01-21 17:00:00,Month-to-month,Credit Card,78
CUST-00499,2023-01-21 18:00:00,Two year,Credit Card,35
CUST-00500,2023-01-21 19:00:00,Two year,Mailed Check,23
CUST-00501,2023-01-21 20:00:00,One year,Credit Card,35
CUST-00502,2023-01-21 21:00:00,Month-to-month,Mailed Check,69
CUST-00503,2023-01-21 22:00:00,Month-to-month,Credit Card,33
CUST-00504,2023-01-21 23:00:00,Two year,Bank Transfer,32
CUST-00505,2023-01-22 00:00:00,One year,Mailed Check,65
CUST-00506,2023-01-22 01:00:00,Month-to-month,Electronic Check,25
CUST-00507,2023-01-22 02:00:00,Two year,Mailed Check,30
CUST-00508,2023-01-22 03:00:00,Two year,Mailed Check,72
CUST-00509,2023-01-22 04:00:00,Two year,Electronic Check,60
CUST-00510,2023-01-22 05:00:00,One year,Mailed Check,77
CUST-00511,2023-01-22 06:00:00,One year,Bank Transfer,78
CUST-00512,2023-01-22 07:00:00,Month-to-month,Credit Card,74
CUST-00513,2023-01-22 08:00:00,Two year,Electronic Check,24
CUST-00514,2023-01-22 09:00:00,Two year,Credit Card,34
CUST-00515,2023-01-22 10:00:00,Month-to-month,Bank Transfer,67
CUST-00516,2023-01-22 11:00:00,Month-to-month,Electronic Check,49
CUST-00517,2023-01-22 12:00:00,Month-to-month,Credit Card,39
CUST-00518,2023-01-22 13:00:00,Two year,Credit Card,72
CUST-00519,2023-01-22 14:00:00,Two year,Bank Transfer,68
CUST-00520,2023-01-22 15:00:00,Month-to-month,Credit Card,74
CUST-00521,2023-01-22 16:00:00,Month-to-month,Bank Transfer,30
CUST-00522,2023-01-22 17:00:00,Month-to-month,Mailed Check,64
CUST-00523,2023-01-22 18:00:00,Two year,Bank Transfer,40
CUST-00524,2023-01-22 19:00:00,Two year,Mailed Check,79
CUST-00525,2023-01-22 20:00:00,Two year,Electronic Check,71
CUST-00526,2023-01-22 21:00:00,Month-to-month,Credit Card,46
CUST-00527,2023-01-22 22:00:00,Month-to-month,Bank Transfer,39
CUST-00528,2023-01-22 23:00:00,Month-to-month,Bank Transfer,18
CUST-00529,2023-01-23 00:00:00,Month-to-month,Credit Card,46
CUST-00530,2023-01-23 01:00:00,Two year,Credit Card,65
CUST-00531,2023-01-23 02:00:00,Two year,Electronic Check,22
CUST-00532,2023-01-23 03:00:00,Two year,Electronic Check,75
CUST-00533,2023-01-23 04:00:00,Two year,Bank Transfer,52
CUST-00534,2023-01-23 05:00:00,Month-to-month,Electronic Check,72
CUST-00535,2023-01-23 06:00:00,One year,Mailed Check,27
CUST-00536,2023-01-23 07:00:00,Two year,Electronic Check,36
CUST-00537,2023-01-23 08:00:00,Two year,Electronic Check,54
CUST-00538,2023-01-23 09:00:00,Month-to-month,,24
CUST-00539,2023-01-23 10:00:00,Month-to-month,Mailed Check,63
CUST-00540,2023-01-23 11:00:00,Month-to-month,Electronic Check,52
CUST-00541,2023-01-23 12:00:00,Two year,Mailed Check,62
CUST-00542,2023-01-23 13:00:00,One year,Mailed Check,30
CUST-00543,2023-01-23 14:00:00,Month-to-month,Mailed Check,27
CUST-00544,2023-01-23 15:00:00,One year,Credit Card,19
CUST-00545,2023-01-23 16:00:00,One year,Credit Card,23
CUST-00546,2023-01-23 17:00:00,Month-to-month,Credit Card,25
CUST-00547,2023-01-23 18:00:00,Month-to-month,Credit Card,53
CUST-00548,2023-01-23 19:00:00,One year,Bank Transfer,42
CUST-00549,2023-01-23 20:00:00,Month-to-month,Electronic Check,61
CUST-00550,2023-01-23 21:00:00,One year,Credit Card,77
CUST-00551,2023-01-23 22:00:00,Month-to-month,Bank Transfer,64
CUST-00552,2023-01-23 23:00:00,Two year,Electronic Check,57
CUST-00553,2023-01-24 00:00:00,Month-to-month,Credit Card,24
CUST-00554,2023-01-24 01:00:00,Month-to-month,Electronic Check,63
CUST-00555,2023-01-24 02:00:00,Two year,Credit Card,40
CUST-00556,2023-01-24 03:00:00,Month-to-month,Bank Transfer,36
CUST-00557,2023-01-24 04:00:00,Month-to-month,Mailed Check,63
CUST-00558,2023-01-24 05:00:00,Month-to-month,Mailed Check,39
CUST-00559,2023-01-24 06:00:00,One year,Electronic Check,30
CUST-00560,2023-01-24 07:00:00,One year,Bank Transfer,78
CUST-00561,2023-01-24 08:00:00,One year,Mailed Check,38
CUST-00562,2023-01-24 09:00:00,Month-to-month,Credit Card,18
CUST-00563,2023-01-24 10:00:00,Month-to-month,Mailed Check,76
CUST-00564,2023-01-24 11:00:00,Month-to-month,Electronic Check,36
CUST-00565,2023-01-24 12:00:00,Month-to-month,Electronic Check,78
CUST-00566,2023-01-24 13:00:00,Month-to-month,Bank Transfer,77
CUST-00567,2023-01-24 14:00:00,Month-to-month,Electronic Check,50
CUST-00568,2023-01-24 15:00:00,Month-to-month,Mailed Check,21
CUST-00569,2023-01-24 16:00:00,Two year,Mailed Check,59
CUST-00570,2023-01-24 17:00:00,Month-to-month,Mailed Check,20
CUST-00571,2023-01-24 18:00:00,Month-to-month,Mailed Check,44
CUST-00572,2023-01-24 19:00:00,One year,Bank Transfer,69
CUST-00573,2023-01-24 20:00:00,Month-to-month,Credit Card,58
CUST-00574,2023-01-24 21:00:00,One year,Credit Card,52
CUST-00575,2023-01-24 22:00:00,Two year,Bank Transfer,45
CUST-00576,2023-01-24 23:00:00,Two year,Electronic Check,23
CUST-00577,2023-01-25 00:00:00,Month-to-month,Credit Card,23
CUST-00578,2023-01-25 01:00:00,Two year,Electronic Check,72
CUST-00579,2023-01-25 02:00:00,Month-to-month,Credit Card,74
CUST-00580,2023-01-25 03:00:00,Month-to-month,Electronic Check,61
CUST-00581,2023-01-25 04:00:00,Month-to-month,Bank Transfer,40
CUST-00582,2023-01-25 05:00:00,Two year,Mailed Check,79
CUST-00583,2023-01-25 06:00:00,Month-to-month,Electronic Check,50
CUST-00584,2023-01-25 07:00:00,Month-to-month,Mailed Check,33
CUST-00585,2023-01-25 08:00:00,One year,Electronic Check,41
CUST-00586,2023-01-25 09:00:00,Month-to-month,Electronic Check,22
CUST-00587,2023-01-25 10:00:00,Month-to-month,Electronic Check,58
CUST-00588,2023-01-25 11:00:00,Month-to-month,Electronic Check,59
CUST-00589,2023-01-25 12:00:00,Month-to-month,Electronic Check,30
CUST-00590,2023-01-25 13:00:00,Month-to-month,,64
CUST-00591,2023-01-25 14:00:00,Month-to-month,Electronic Check,29
CUST-00592,2023-01-25 15:00:00,One year,Mailed Check,22
CUST-00593,2023-01-25 16:00:00,Month-to-month,Bank Transfer,54
CUST-00594,2023-01-25 17:00:00,Month-to-month,Credit Card,48
CUST-00595,2023-01-25 18:00:00,Two year,Electronic Check,45
CUST-00596,2023-01-25 19:00:00,Month-to-month,Credit Card,45
CUST-00597,2023-01-25 20:00:00,One year,Mailed Check,47
CUST-00598,2023-01-25 21:00:00,Month-to-month,Bank Transfer,35
CUST-00599,2023-01-25 22:00:00,Month-to-month,Bank Transfer,61
CUST-00600,2023-01-25 23:00:00,Month-to-month,Bank Transfer,44
CUST-00601,2023-01-26 00:00:00,Month-to-month,Credit Card,52
CUST-00602,2023-01-26 01:00:00,Month-to-month,Mailed Check,43
CUST-00603,2023-01-26 02:00:00,Month-to-month,Electronic Check,74
CUST-00604,2023-01-26 03:00:00,Month-to-month,Electronic Check,56
CUST-00605,2023-01-26 04:00:00,Month-to-month,Mailed Check,66
CUST-00606,2023-01-26 05:00:00,Month-to-month,Credit Card,68
CUST-00607,2023-01-26 06:00:00,Month-to-month,,77
CUST-00608,2023-01-26 07:00:00,Month-to-month,Mailed Check,35
CUST-00609,2023-01-26 08:00:00,Month-to-month,Electronic Check,50
CUST-00610,2023-01-26 09:00:00,One year,Bank Transfer,42
CUST-00611,2023-01-26 10:00:00,Month-to-month,Electronic Check,73
CUST-00612,2023-01-26 11:00:00,One year,Credit Card,48
CUST-00613,2023-01-26 12:00:00,One year,Mailed Check,54
CUST-00614,2023-01-26 13:00:00,Month-to-month,Credit Card,76
CUST-00615,2023-01-26 14:00:00,Two year,Mailed Check,77
CUST-00616,2023-01-26 15:00:00,Two year,Bank Transfer,19
CUST-00617,2023-01-26 16:00:00,Month-to-month,Mailed Check,50
CUST-00618,2023-01-26 17:00:00,Month-to-month,Electronic Check,56
CUST-00619,2023-01-26 18:00:00,Two year,Electronic Check,78
CUST-00620,2023-01-26 19:00:00,One year,Bank Transfer,60
CUST-00621,2023-01-26 20:00:00,Month-to-month,Mailed Check,60
CUST-00622,2023-01-26 21:00:00,Month-to-month,Bank Transfer,49
CUST-00623,2023-01-26 22:00:00,Month-to-month,Electronic Check,35
CUST-00624,2023-01-26 23:00:00,Month-to-month,Credit Card,34
CUST-00625,2023-01-27 00:00:00,One year,Bank Transfer,51
CUST-00626,2023-01-27 01:00:00,Month-to-month,Credit Card,56
CUST-00627,2023-01-27 02:00:00,Month-to-month,Credit Card,24
CUST-00628,2023-01-27 03:00:00,One year,Mailed Check,59
CUST-00629,2023-01-27 04:00:00,Month-to-month,Bank Transfer,71
CUST-00630,2023-01-27 05:00:00,Month-to-month,Credit Card,70
CUST-00631,2023-01-27 06:00:00,One year,Credit Card,52
CUST-00632,2023-01-27 07:00:00,Two year,Mailed Check,47
CUST-00633,2023-01-27 08:00:00,Month-to-month,Mailed Check,29
CUST-00634,2023-01-27 09:00:00,Month-to-month,Electronic Check,52
CUST-00635,2023-01-27 10:00:00,Month-to-month,Credit Card,28
CUST-00636,2023-01-27 11:00:00,Month-to-month,Electronic Check,78
CUST-00637,2023-01-27 12:00:00,Month-to-month,Credit Card,61
CUST-00638,2023-01-27 13:00:00,Month-to-month,Electronic Check,74
CUST-00639,2023-01-27 14:00:00,Month-to-month,Mailed Check,21
CUST-00640,2023-01-27 15:00:00,Month-to-month,Bank Transfer,42
CUST-00641,2023-01-27 16:00:00,Month-to-month,Mailed Check,65
CUST-00642,2023-01-27 17:00:00,Month-to-month,Electronic Check,49
CUST-00643,2023-01-27 18:00:00,Month-to-month,Electronic Check,37
CUST-00644,2023-01-27 19:00:00,Month-to-month,,67
CUST-00645,2023-01-27 20:00:00,Month-to-month,,48
CUST-00646,2023-01-27 21:00:00,Two year,Electronic Check,21
CUST-00647,2023-01-27 22:00:00,Month-to-month,Electronic Check,71
CUST-00648,2023-01-27 23:00:00,One year,,55
CUST-00649,2023-01-28 00:00:00,One year,Bank Transfer,70
CUST-00650,2023-01-28 01:00:00,Month-to-month,Mailed Check,64
CUST-00651,2023-01-28 02:00:00,Month-to-month,Electronic Check,18
CUST-00652,2023-01-28 03:00:00,Month-to-month,,20
CUST-00653,2023-01-28 04:00:00,Month-to-month,Electronic Check,54
CUST-00654,2023-01-28 05:00:00,One year,Credit Card,39
CUST-00655,2023-01-28 06:00:00,Month-to-month,Bank Transfer,79
CUST-00656,2023-01-28 07:00:00,Month-to-month,Electronic Check,34
CUST-00657,2023-01-28 08:00:00,Month-to-month,Bank Transfer,79
CUST-00658,2023-01-28 09:00:00,Month-to-month,Electronic Check,31
CUST-00659,2023-01-28 10:00:00,One year,Mailed Check,58
CUST-00660,2023-01-28 11:00:00,Month-to-month,Electronic Check,79
CUST-00661,2023-01-28 12:00:00,Month-to-month,Bank Transfer,52
CUST-00662,2023-01-28 13:00:00,Two year,Credit Card,75
CUST-00663,2023-01-28 14:00:00,One year,Credit Card,30
CUST-00664,2023-01-28 15:00:00,Month-to-month,Credit Card,52
CUST-00665,2023-01-28 16:00:00,Month-to-month,Electronic Check,60
CUST-00666,2023-01-28 17:00:00,Month-to-month,Mailed Check,19
CUST-00667,2023-01-28 18:00:00,Month-to-month,Electronic Check,73
CUST-00668,2023-01-28 19:00:00,Month-to-month,Credit Card,64
CUST-00669,2023-01-28 20:00:00,Month-to-month,Bank Transfer,30
CUST-00670,2023-01-28 21:00:00,Month-to-month,Credit Card,68
CUST-00671,2023-01-28 22:00:00,Month-to-month,Bank Transfer,71
CUST-00672,2023-01-28 23:00:00,Two year,Mailed Check,33
CUST-00673,2023-01-29 00:00:00,Month-to-month,Bank Transfer,35
CUST-00674,2023-01-29 01:00:00,Month-to-month,Electronic Check,24
CUST-00675,2023-01-29 02:00:00,Month-to-month,Electronic Check,62
CUST-00676,2023-01-29 03:00:00,Two year,Electronic Check,53
CUST-00677,2023-01-29 04:00:00,Month-to-month,Bank Transfer,58
CUST-00678,2023-01-29 05:00:00,Month-to-month,Electronic Check,47
CUST-00679,2023-01-29 06:00:00,Two year,Electronic Check,59
CUST-00680,2023-01-29 07:00:00,Two year,Electronic Check,58
CUST-00681,2023-01-29 08:00:00,Two year,Mailed Check,24
CUST-00682,2023-01-29 09:00:00,Month-to-month,Bank Transfer,32
CUST-00683,2023-01-29 10:00:00,Month-to-month,Bank Transfer,77
CUST-00684,2023-01-29 11:00:00,One year,Credit Card,57
CUST-00685,2023-01-29 12:00:00,Two year,Bank Transfer,36
CUST-00686,2023-01-29 13:00:00,Month-to-month,Mailed Check,60
CUST-00687,2023-01-29 14:00:00,Month-to-month,Bank Transfer,54
CUST-00688,2023-01-29 15:00:00,Month-to-month,Mailed Check,19
CUST-00689,2023-01-29 16:00:00,One year,Mailed Check,59
CUST-00690,2023-01-29 17:00:00,Month-to-month,Bank Transfer,65
CUST-00691,2023-01-29 18:00:00,Month-to-month,Credit Card,72
CUST-00692,2023-01-29 19:00:00,Month-to-month,Electronic Check,30
CUST-00693,2023-01-29 20:00:00,Month-to-month,Electronic Check,57
CUST-00694,2023-01-29 21:00:00,Month-to-month,Bank Transfer,58
CUST-00695,2023-01-29 22:00:00,Month-to-month,Bank Transfer,60
CUST-00696,2023-01-29 23:00:00,One year,Mailed Check,60
CUST-00697,2023-01-30 00:00:00,Month-to-month,Bank Transfer,72
CUST-00698,2023-01-30 01:00:00,Month-to-month,Mailed Check,75
CUST-00699,2023-01-30 02:00:00,Month-to-month,,48
CUST-00700,2023-01-30 03:00:00,Month-to-month,Bank Transfer,33
CUST-00701,2023-01-30 04:00:00,Month-to-month,Electronic Check,59
CUST-00702,2023-01-30 05:00:00,Month-to-month,Electronic Check,78
CUST-00703,2023-01-30 06:00:00,Month-to-month,Bank Transfer,73
CUST-00704,2023-01-30 07:00:00,Month-to-month,Mailed Check,61
CUST-00705,2023-01-30 08:00:00,Month-to-month,Electronic Check,74
CUST-00706,2023-01-30 09:00:00,Two year,Mailed Check,23
CUST-00707,2023-01-30 10:00:00,Month-to-month,Bank Transfer,45
CUST-00708,2023-01-30 11:00:00,Two year,Bank Transfer,49
CUST-00709,2023-01-30 12:00:00,Month-to-month,Electronic Check,61
CUST-00710,2023-01-30 13:00:00,One year,Bank Transfer,27
CUST-00711,2023-01-30 14:00:00,One year,Credit Card,67
CUST-00712,2023-01-30 15:00:00,Month-to-month,Credit Card,35
CUST-00713,2023-01-30 16:00:00,Month-to-month,Electronic Check,21
CUST-00714,2023-01-30 17:00:00,Month-to-month,Credit Card,26
CUST-00715,2023-01-30 18:00:00,Month-to-month,Mailed Check,24
CUST-00716,2023-01-30 19:00:00,Two year,Electronic Check,67
CUST-00717,2023-01-30 20:00:00,Two year,Electronic Check,25
CUST-00718,2023-01-30 21:00:00,Two year,Mailed Check,60
CUST-00719,2023-01-30 22:00:00,Month-to-month,Credit Card,24
CUST-00720,2023-01-30 23:00:00,One year,,58
CUST-00721,2023-01-31 00:00:00,Two year,Credit Card,57
CUST-00722,2023-01-31 01:00:00,Month-to-month,Electronic Check,20
CUST-00723,2023-01-31 02:00:00,Month-to-month,Electronic Check,34
CUST-00724,2023-01-31 03:00:00,One year,Credit Card,19
CUST-00725,2023-01-31 04:00:00,Month-to-month,Bank Transfer,32
CUST-00726,2023-01-31 05:00:00,Two year,Credit Card,63
CUST-00727,2023-01-31 06:00:00,Month-to-month,Mailed Check,46
CUST-00728,2023-01-31 07:00:00,One year,Electronic Check,67
CUST-00729,2023-01-31 08:00:00,Month-to-month,Mailed Check,65
CUST-00730,2023-01-31 09:00:00,Month-to-month,Mailed Check,69
CUST-00731,2023-01-31 10:00:00,Month-to-month,Electronic Check,39
CUST-00732,2023-01-31 11:00:00,Two year,Bank Transfer,21
CUST-00733,2023-01-31 12:00:00,One year,Credit Card,74
CUST-00734,2023-01-31 13:00:00,Month-to-month,,69
CUST-00735,2023-01-31 14:00:00,Month-to-month,Electronic Check,23
CUST-00736,2023-01-31 15:00:00,Two year,Mailed Check,55
CUST-00737,2023-01-31 16:00:00,Month-to-month,,43
CUST-00738,2023-01-31 17:00:00,Two year,Bank Transfer,28
CUST-00739,2023-01-31 18:00:00,Month-to-month,Bank Transfer,43
