CustomerID,SignupDate,ContractType,PaymentMethod,Age,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany,TenureMonths,ContractType_Num,PaymentMethod_Num,ChurnRiskScore_%
CUST-00224,2023-01-10 07:00:00,Month-to-month,Electronic Check,54,57.87,2430.54,1,3,0,42.0,0,2,10.0
CUST-00225,2023-01-10 08:00:00,Month-to-month,Bank Transfer,44,108.57,4559.94,1,10,1,42.0,0,0,76.0
CUST-00226,2023-01-10 09:00:00,Month-to-month,Electronic Check,42,60.32,2533.44,0,9,1,42.0,0,2,79.0
CUST-00227,2023-01-10 10:00:00,Two year,Credit Card,30,85.77,3602.34,1,4,0,42.0,2,1,11.0
CUST-00228,2023-01-10 11:00:00,Month-to-month,Electronic Check,25,55.73,2340.66,4,5,0,42.0,0,2,30.0
CUST-00229,2023-01-10 12:00:00,Two year,Credit Card,73,112.55,4727.099999999999,2,3,0,42.0,2,1,31.0
CUST-00230,2023-01-10 13:00:00,One year,Mailed Check,22,100.29,4212.18,2,6,0,42.0,1,3,4.0
CUST-00231,2023-01-10 14:00:00,One year,Bank Transfer,29,51.89,2179.38,2,4,1,42.0,1,0,32.0
CUST-00232,2023-01-10 15:00:00,Month-to-month,Mailed Check,58,115.39,4846.38,2,5,0,42.0,0,3,5.0
CUST-00233,2023-01-10 16:00:00,Month-to-month,Electronic Check,20,62.14,2609.88,1,7,0,42.0,0,2,12.0
CUST-00234,2023-01-10 17:00:00,Month-to-month,Mailed Check,52,88.66,3723.72,4,7,0,42.0,0,3,17.0
CUST-00235,2023-01-10 18:00:00,Month-to-month,Bank Transfer,50,96.85,4067.7,0,9,0,42.0,0,0,7.0
CUST-00236,2023-01-10 19:00:00,One year,Mailed Check,74,32.05,1346.1,4,2,0,42.0,1,3,4.0
CUST-00237,2023-01-10 20:00:00,Month-to-month,Bank Transfer,39,116.31,4885.02,0,4,0,42.0,0,0,1.0
CUST-00238,2023-01-10 21:00:00,Month-to-month,Bank Transfer,67,60.99,2561.58,1,8,0,42.0,0,0,6.0
CUST-00239,2023-01-10 22:00:00,One year,Mailed Check,73,47.07,1976.94,0,4,1,42.0,1,3,22.0
CUST-00240,2023-01-10 23:00:00,Month-to-month,Credit Card,61,106.56,4475.52,2,3,0,42.0,0,1,23.0
CUST-00241,2023-01-11 00:00:00,Two year,Electronic Check,26,93.26,3916.92,1,10,0,42.0,2,2,2.0
CUST-00242,2023-01-11 01:00:00,Two year,Credit Card,58,37.8,1587.6,1,6,0,42.0,2,1,6.0
CUST-00243,2023-01-11 02:00:00,Two year,Credit Card,35,40.53,1702.26,2,3,0,42.0,2,1,3.0
CUST-00244,2023-01-11 03:00:00,Month-to-month,Mailed Check,67,94.36,3963.12,0,2,0,42.0,0,3,4.0
CUST-00245,2023-01-11 04:00:00,Month-to-month,Electronic Check,46,36.72,1542.24,1,9,0,42.0,0,2,8.0
CUST-00246,2023-01-11 05:00:00,Two year,Electronic Check,56,112.54,4726.68,1,3,1,42.0,2,2,60.0
CUST-00247,2023-01-11 06:00:00,Month-to-month,Credit Card,44,96.74,4063.08,2,1,1,42.0,0,1,82.0
CUST-00248,2023-01-11 07:00:00,Two year,Mailed Check,53,60.19,2527.98,0,9,0,42.0,2,3,5.0
CUST-00249,2023-01-11 08:00:00,Two year,Electronic Check,62,62.66,2631.72,2,5,0,42.0,2,2,11.0
CUST-00250,2023-01-11 09:00:00,Two year,Credit Card,34,75.58,3174.36,1,7,1,42.0,2,1,67.0
CUST-00251,2023-01-11 10:00:00,Month-to-month,Electronic Check,73,62.48,2624.16,2,2,0,42.0,0,2,6.0
CUST-00252,2023-01-11 11:00:00,Month-to-month,Unknown,51,100.51,4221.42,1,1,0,42.0,0,4,33.0
CUST-00253,2023-01-11 12:00:00,Two year,Mailed Check,63,117.73,4944.66,0,6,0,42.0,2,3,15.0
CUST-00254,2023-01-11 13:00:00,Month-to-month,Mailed Check,20,82.6,3469.2,3,5,0,42.0,0,3,12.0
CUST-00255,2023-01-11 14:00:00,Month-to-month,Electronic Check,22,70.14,2945.88,1,10,0,42.0,0,2,35.0
CUST-00256,2023-01-11 15:00:00,Month-to-month,Bank Transfer,31,50.04,2101.68,3,6,0,42.0,0,0,10.0
CUST-00257,2023-01-11 16:00:00,Two year,Electronic Check,20,88.81,3730.02,0,2,0,42.0,2,2,5.0
CUST-00258,2023-01-11 17:00:00,One year,Bank Transfer,40,91.7,3851.4,1,7,0,42.0,1,0,5.0
CUST-00259,2023-01-11 18:00:00,Month-to-month,Mailed Check,56,91.66,3849.72,1,1,0,42.0,0,3,11.0
CUST-00260,2023-01-11 19:00:00,Month-to-month,Credit Card,47,32.42,1361.64,1,8,1,42.0,0,1,63.0
CUST-00261,2023-01-11 20:00:00,One year,Bank Transfer,67,110.92,4658.64,0,7,1,42.0,1,0,67.0
CUST-00262,2023-01-11 21:00:00,Two year,Mailed Check,62,60.42,2537.64,2,7,0,42.0,2,3,4.0
CUST-00263,2023-01-11 22:00:00,Month-to-month,Unknown,78,96.97,4072.74,0,6,0,42.0,0,4,15.0
CUST-00264,2023-01-11 23:00:00,Month-to-month,Bank Transfer,40,98.38,4131.96,0,10,0,42.0,0,0,11.0
CUST-00265,2023-01-12 00:00:00,Two year,Credit Card,44,88.55,3719.1,1,5,0,42.0,2,1,4.0
CUST-00266,2023-01-12 01:00:00,One year,Mailed Check,71,65.53,2752.26,1,9,0,42.0,1,3,12.0
CUST-00267,2023-01-12 02:00:00,One year,Bank Transfer,27,84.75,3559.5,0,3,1,42.0,1,0,74.0
CUST-00268,2023-01-12 03:00:00,One year,Credit Card,42,33.61,1411.62,1,9,0,42.0,1,1,13.0
CUST-00269,2023-01-12 04:00:00,Month-to-month,Credit Card,30,98.57,4139.94,3,5,0,42.0,0,1,8.0
CUST-00270,2023-01-12 05:00:00,Month-to-month,Mailed Check,33,38.95,1635.9,1,8,0,42.0,0,3,11.0
CUST-00271,2023-01-12 06:00:00,Two year,Electronic Check,58,65.7,2759.4,2,3,0,42.0,2,2,7.0
CUST-00272,2023-01-12 07:00:00,Two year,Electronic Check,51,39.32,1651.44,3,7,0,42.0,2,2,6.0
CUST-00273,2023-01-12 08:00:00,Two year,Mailed Check,72,105.34,4424.28,3,10,0,42.0,2,3,11.0
CUST-00274,2023-01-12 09:00:00,Two year,Credit Card,54,79.52,3339.84,0,4,0,42.0,2,1,7.0
CUST-00275,2023-01-12 10:00:00,Month-to-month,Mailed Check,78,92.18,3871.56,2,5,0,42.0,0,3,36.0
CUST-00276,2023-01-12 11:00:00,Month-to-month,Bank Transfer,39,91.43,3840.06,1,4,1,42.0,0,0,72.0
CUST-00277,2023-01-12 12:00:00,One year,Electronic Check,34,105.74,4441.08,1,9,0,42.0,1,2,8.0
CUST-00278,2023-01-12 13:00:00,One year,Bank Transfer,40,41.92,1760.64,1,7,0,42.0,1,0,7.0
CUST-00279,2023-01-12 14:00:00,One year,Mailed Check,71,89.37,3753.54,3,6,1,42.0,1,3,76.0
CUST-00280,2023-01-12 15:00:00,One year,Mailed Check,53,81.76,3433.92,0,6,0,42.0,1,3,22.0
CUST-00281,2023-01-12 16:00:00,Two year,Credit Card,66,32.77,1376.34,0,10,0,42.0,2,1,13.0
CUST-00282,2023-01-12 17:00:00,Month-to-month,Credit Card,26,48.12,2021.04,0,7,0,42.0,0,1,7.0
CUST-00283,2023-01-12 18:00:00,Month-to-month,Credit Card,69,54.07,2270.94,0,5,0,42.0,0,1,3.0
CUST-00284,2023-01-12 19:00:00,Month-to-month,Unknown,19,36.52,1533.84,0,10,0,42.0,0,4,36.0
CUST-00285,2023-01-12 20:00:00,Month-to-month,Credit Card,49,61.92,2600.64,5,3,1,42.0,0,1,65.0
CUST-00286,2023-01-12 21:00:00,Month-to-month,Mailed Check,73,32.44,1362.48,0,3,0,42.0,0,3,3.0
CUST-00287,2023-01-12 22:00:00,Month-to-month,Credit Card,67,79.78,3350.76,0,7,0,42.0,0,1,6.0
CUST-00288,2023-01-12 23:00:00,Month-to-month,Electronic Check,70,49.03,2059.26,4,10,0,42.0,0,2,39.0
CUST-00289,2023-01-13 00:00:00,Month-to-month,Unknown,76,55.82,2344.44,1,1,0,42.0,0,4,19.0
CUST-00290,2023-01-13 01:00:00,Month-to-month,Bank Transfer,39,111.94,4701.48,3,4,0,42.0,0,0,4.0
CUST-00291,2023-01-13 02:00:00,Month-to-month,Electronic Check,60,75.25,3160.5,1,10,0,42.0,0,2,10.0
CUST-00292,2023-01-13 03:00:00,Month-to-month,Electronic Check,30,54.2,2276.4,1,8,0,42.0,0,2,33.0
CUST-00293,2023-01-13 04:00:00,Two year,Electronic Check,25,83.86,3522.12,0,4,0,42.0,2,2,9.0
CUST-00294,2023-01-13 05:00:00,Month-to-month,Bank Transfer,76,48.14,2021.88,2,1,0,42.0,0,0,5.0
CUST-00295,2023-01-13 06:00:00,Month-to-month,Mailed Check,18,36.69,1540.98,2,5,0,42.0,0,3,4.0
CUST-00296,2023-01-13 07:00:00,Month-to-month,Unknown,34,31.87,1338.54,0,1,0,42.0,0,4,8.0
CUST-00297,2023-01-13 08:00:00,One year,Electronic Check,29,115.64,4856.88,3,9,0,42.0,1,2,26.0
CUST-00298,2023-01-13 09:00:00,Month-to-month,Electronic Check,21,95.21,3998.82,2,8,0,42.0,0,2,16.0
CUST-00299,2023-01-13 10:00:00,One year,Electronic Check,70,101.99,4283.58,2,7,0,42.0,1,2,32.0
CUST-00300,2023-01-13 11:00:00,Month-to-month,Mailed Check,30,118.28,4967.76,2,5,0,42.0,0,3,4.0
CUST-00302,2023-01-13 13:00:00,Month-to-month,Bank Transfer,78,96.32,4045.44,3,7,1,42.0,0,0,73.0
CUST-00303,2023-01-13 14:00:00,Month-to-month,Mailed Check,58,92.46,3883.32,2,3,1,42.0,0,3,63.0
CUST-00304,2023-01-13 15:00:00,One year,Credit Card,76,60.31,2533.02,3,8,0,42.0,1,1,9.0
CUST-00305,2023-01-13 16:00:00,One year,Bank Transfer,79,39.35,1652.7,2,5,0,42.0,1,0,6.0
CUST-00306,2023-01-13 17:00:00,Two year,Bank Transfer,24,81.63,3428.46,3,5,1,42.0,2,0,72.0
CUST-00307,2023-01-13 18:00:00,Month-to-month,Credit Card,40,81.86,3438.12,3,1,0,42.0,0,1,0.0
CUST-00308,2023-01-13 19:00:00,Month-to-month,Credit Card,41,115.7,4859.400000000001,0,10,0,42.0,0,1,7.0
CUST-00309,2023-01-13 20:00:00,One year,Credit Card,22,69.83,2932.86,0,8,1,42.0,1,1,74.0
CUST-00310,2023-01-13 21:00:00,Month-to-month,Bank Transfer,22,92.17,3871.14,1,7,0,42.0,0,0,19.0
CUST-00311,2023-01-13 22:00:00,Month-to-month,Bank Transfer,34,81.74,3433.08,3,1,0,42.0,0,0,0.0
CUST-00312,2023-01-13 23:00:00,Month-to-month,Bank Transfer,47,45.9,1927.8,2,4,0,42.0,0,0,10.0
CUST-00313,2023-01-14 00:00:00,Month-to-month,Credit Card,26,83.28,3497.76,1,4,0,42.0,0,1,5.0
CUST-00314,2023-01-14 01:00:00,Two year,Credit Card,23,78.61,3301.62,0,9,1,42.0,2,1,67.0
CUST-00315,2023-01-14 02:00:00,Two year,Electronic Check,42,74.45,3126.9,3,10,0,42.0,2,2,4.0
CUST-00316,2023-01-14 03:00:00,One year,Unknown,36,76.2,3200.4,3,2,0,42.0,1,4,4.0
CUST-00317,2023-01-14 04:00:00,Month-to-month,Electronic Check,33,44.75,1879.5,2,4,0,42.0,0,2,37.0
CUST-00318,2023-01-14 05:00:00,Month-to-month,Credit Card,38,71.71,3011.82,0,10,0,42.0,0,1,5.0
CUST-00319,2023-01-14 06:00:00,Month-to-month,Bank Transfer,19,84.5,3549.0,1,3,0,42.0,0,0,16.0
CUST-00320,2023-01-14 07:00:00,Month-to-month,Credit Card,27,74.05,3110.1,1,10,0,42.0,0,1,23.0
CUST-00321,2023-01-14 08:00:00,Month-to-month,Mailed Check,33,73.98,3107.1600000000003,0,5,0,42.0,0,3,18.0
CUST-00322,2023-01-14 09:00:00,One year,Electronic Check,54,36.97,1552.74,2,7,1,42.0,1,2,67.0
CUST-00323,2023-01-14 10:00:00,One year,Unknown,32,47.16,1980.72,2,5,0,42.0,1,4,4.0
CUST-00324,2023-01-14 11:00:00,Month-to-month,Bank Transfer,30,58.88,2472.96,0,5,0,42.0,0,0,18.0
CUST-00325,2023-01-14 12:00:00,Two year,Electronic Check,30,67.74,2845.08,1,4,0,42.0,2,2,7.0
CUST-00326,2023-01-14 13:00:00,One year,Electronic Check,49,83.45,3504.9,0,9,0,42.0,1,2,10.0
CUST-00327,2023-01-14 14:00:00,Month-to-month,Unknown,62,107.7,4523.400000000001,3,6,0,42.0,0,4,8.0
CUST-00328,2023-01-14 15:00:00,One year,Electronic Check,64,44.32,1861.44,1,10,0,42.0,1,2,13.0
CUST-00329,2023-01-14 16:00:00,Month-to-month,Electronic Check,63,31.35,1316.7,0,6,0,42.0,0,2,12.0
CUST-00330,2023-01-14 17:00:00,Month-to-month,Electronic Check,25,70.43,2958.0600000000004,3,6,0,42.0,0,2,10.0
CUST-00331,2023-01-14 18:00:00,Month-to-month,Bank Transfer,60,68.88,2892.96,0,6,0,42.0,0,0,4.0
CUST-00332,2023-01-14 19:00:00,One year,Bank Transfer,35,79.67,3346.14,0,1,0,42.0,1,0,8.0
CUST-00333,2023-01-14 20:00:00,Month-to-month,Credit Card,73,104.99,4409.58,1,6,0,42.0,0,1,7.0
CUST-00334,2023-01-14 21:00:00,Month-to-month,Electronic Check,53,102.21,4292.82,2,4,1,42.0,0,2,78.0
CUST-00335,2023-01-14 22:00:00,Month-to-month,Bank Transfer,43,38.99,1637.5800000000002,0,2,0,42.0,0,0,5.0
CUST-00336,2023-01-14 23:00:00,Month-to-month,Bank Transfer,27,114.06,4790.52,1,6,0,42.0,0,0,9.0
CUST-00337,2023-01-15 00:00:00,Two year,Credit Card,48,39.93,1677.06,0,1,1,42.0,2,1,70.0
CUST-00338,2023-01-15 01:00:00,One year,Unknown,50,87.11,3658.62,1,1,0,42.0,1,4,7.0
CUST-00339,2023-01-15 02:00:00,Month-to-month,Electronic Check,46,90.51,3801.42,1,5,1,42.0,0,2,58.0
CUST-00340,2023-01-15 03:00:00,Month-to-month,Bank Transfer,22,91.19,3829.98,3,6,0,42.0,0,0,15.0
CUST-00341,2023-01-15 04:00:00,Month-to-month,Credit Card,30,53.87,2262.54,4,2,0,42.0,0,1,7.0
CUST-00342,2023-01-15 05:00:00,Month-to-month,Credit Card,18,59.72,2508.24,3,10,1,42.0,0,1,76.0
CUST-00343,2023-01-15 06:00:00,Month-to-month,Unknown,40,79.38,3333.96,1,8,1,42.0,0,4,68.0
CUST-00344,2023-01-15 07:00:00,Month-to-month,Bank Transfer,57,47.95,2013.9,4,4,0,42.0,0,0,9.0
CUST-00345,2023-01-15 08:00:00,Month-to-month,Unknown,20,31.82,1336.44,1,4,0,42.0,0,4,14.0
CUST-00346,2023-01-15 09:00:00,One year,Mailed Check,20,80.59,3384.78,2,10,1,42.0,1,3,74.0
CUST-00347,2023-01-15 10:00:00,One year,Unknown,24,71.87,3018.54,1,5,0,42.0,1,4,2.0
CUST-00348,2023-01-15 11:00:00,Month-to-month,Credit Card,53,89.1,3742.2,0,10,0,42.0,0,1,4.0
CUST-00349,2023-01-15 12:00:00,Month-to-month,Credit Card,52,43.19,1813.98,1,4,0,42.0,0,1,15.0
CUST-00350,2023-01-15 13:00:00,One year,Mailed Check,32,105.68,4438.56,0,5,1,42.0,1,3,68.0
CUST-00351,2023-01-15 14:00:00,Month-to-month,Electronic Check,57,43.15,1812.3,1,10,1,42.0,0,2,71.0
CUST-00352,2023-01-15 15:00:00,Two year,Unknown,20,110.22,4629.24,1,3,1,42.0,2,4,16.0
CUST-00353,2023-01-15 16:00:00,One year,Credit Card,46,70.45,2958.9,2,8,0,42.0,1,1,30.0
CUST-00354,2023-01-15 17:00:00,Month-to-month,Electronic Check,47,79.48,3338.1600000000003,1,6,0,42.0,0,2,8.0
CUST-00355,2023-01-15 18:00:00,Month-to-month,Credit Card,56,110.69,4648.98,3,8,0,42.0,0,1,11.0
CUST-00356,2023-01-15 19:00:00,One year,Electronic Check,35,56.99,2393.58,2,5,0,42.0,1,2,25.0
CUST-00357,2023-01-15 20:00:00,Month-to-month,Credit Card,28,46.36,1947.12,0,7,0,42.0,0,1,12.0
CUST-00358,2023-01-15 21:00:00,Month-to-month,Electronic Check,60,70.11,2944.62,4,10,0,42.0,0,2,8.0
CUST-00359,2023-01-15 22:00:00,Two year,Mailed Check,66,51.99,2183.58,1,7,0,42.0,2,3,4.0
CUST-00360,2023-01-15 23:00:00,Month-to-month,Credit Card,77,77.5,3255.0,2,6,0,42.0,0,1,11.0
CUST-00361,2023-01-16 00:00:00,Month-to-month,Mailed Check,55,54.77,2300.34,0,10,0,42.0,0,3,9.0
CUST-00362,2023-01-16 01:00:00,One year,Credit Card,57,107.8,4527.599999999999,1,4,0,42.0,1,1,4.0
CUST-00363,2023-01-16 02:00:00,Month-to-month,Credit Card,18,84.66,3555.72,2,6,1,42.0,0,1,68.0
CUST-00364,2023-01-16 03:00:00,Month-to-month,Bank Transfer,46,30.01,1260.42,2,9,0,42.0,0,0,10.0
CUST-00365,2023-01-16 04:00:00,Two year,Electronic Check,27,102.49,4304.58,1,4,0,42.0,2,2,5.0
CUST-00366,2023-01-16 05:00:00,Month-to-month,Mailed Check,45,59.71,2507.82,2,6,0,42.0,0,3,6.0
CUST-00367,2023-01-16 06:00:00,Two year,Mailed Check,74,58.81,2470.02,2,6,0,42.0,2,3,4.0
CUST-00368,2023-01-16 07:00:00,Two year,Mailed Check,48,64.47,2707.74,0,3,0,42.0,2,3,18.0
CUST-00369,2023-01-16 08:00:00,Month-to-month,Electronic Check,36,86.72,3642.24,5,4,1,42.0,0,2,37.0
CUST-00370,2023-01-16 09:00:00,Month-to-month,Bank Transfer,20,69.78,2930.76,1,3,1,42.0,0,0,68.0
CUST-00371,2023-01-16 10:00:00,Month-to-month,Mailed Check,53,86.57,3635.94,1,3,0,42.0,0,3,7.0
CUST-00372,2023-01-16 11:00:00,Month-to-month,Electronic Check,60,43.2,1814.4,3,10,0,42.0,0,2,13.0
CUST-00373,2023-01-16 12:00:00,Month-to-month,Credit Card,32,117.31,4927.02,0,4,0,42.0,0,1,2.0
CUST-00374,2023-01-16 13:00:00,One year,Mailed Check,50,95.66,4017.72,2,4,0,42.0,1,3,8.0
CUST-00375,2023-01-16 14:00:00,Month-to-month,Mailed Check,58,52.51,2205.42,3,6,0,42.0,0,3,22.0
CUST-00376,2023-01-16 15:00:00,Month-to-month,Bank Transfer,60,95.17,3997.14,2,4,0,42.0,0,0,14.0
CUST-00377,2023-01-16 16:00:00,Two year,Mailed Check,68,81.75,3433.5,2,6,1,42.0,2,3,70.0
CUST-00378,2023-01-16 17:00:00,Month-to-month,Mailed Check,62,39.82,1672.44,1,2,1,42.0,0,3,14.0
CUST-00379,2023-01-16 18:00:00,Two year,Credit Card,43,46.03,1933.26,2,4,1,42.0,2,1,67.0
CUST-00380,2023-01-16 19:00:00,Month-to-month,Electronic Check,33,33.71,1415.82,1,2,1,42.0,0,2,37.0
CUST-00381,2023-01-16 20:00:00,Month-to-month,Electronic Check,53,102.83,4318.86,3,8,0,42.0,0,2,9.0
CUST-00382,2023-01-16 21:00:00,One year,Bank Transfer,50,79.65,3345.3,1,9,0,42.0,1,0,7.0
CUST-00383,2023-01-16 22:00:00,One year,Credit Card,37,58.5,2457.0,0,7,0,42.0,1,1,6.0
CUST-00384,2023-01-16 23:00:00,Two year,Electronic Check,30,41.36,1737.12,1,6,0,42.0,2,2,5.0
CUST-00385,2023-01-17 00:00:00,One year,Unknown,50,73.56,3089.52,1,8,0,42.0,1,4,11.0
CUST-00386,2023-01-17 01:00:00,Two year,Electronic Check,22,77.27,3245.34,1,4,1,42.0,2,2,79.0
CUST-00387,2023-01-17 02:00:00,Month-to-month,Credit Card,54,93.17,3913.14,0,10,0,42.0,0,1,1.0
CUST-00388,2023-01-17 03:00:00,Month-to-month,Bank Transfer,31,117.29,4926.18,0,2,0,42.0,0,0,3.0
CUST-00389,2023-01-17 04:00:00,One year,Mailed Check,44,69.14,2903.88,1,4,0,42.0,1,3,9.0
CUST-00390,2023-01-17 05:00:00,Two year,Bank Transfer,40,66.54,2794.6800000000003,0,5,0,42.0,2,0,4.0
CUST-00391,2023-01-17 06:00:00,Two year,Electronic Check,31,63.29,2658.18,0,9,0,42.0,2,2,17.0
CUST-00392,2023-01-17 07:00:00,Month-to-month,Bank Transfer,57,104.42,4385.64,4,5,1,42.0,0,0,69.0
CUST-00393,2023-01-17 08:00:00,Month-to-month,Mailed Check,21,44.06,1850.52,2,9,0,42.0,0,3,11.0
CUST-00394,2023-01-17 09:00:00,One year,Bank Transfer,56,60.94,2559.48,2,9,0,42.0,1,0,11.0
CUST-00395,2023-01-17 10:00:00,Month-to-month,Electronic Check,69,95.24,4000.08,4,8,1,42.0,0,2,17.0
CUST-00396,2023-01-17 11:00:00,Two year,Electronic Check,36,31.4,1318.8,1,5,0,42.0,2,2,4.0
CUST-00397,2023-01-17 12:00:00,Two year,Bank Transfer,64,56.04,2353.68,0,2,0,42.0,2,0,8.0
CUST-00398,2023-01-17 13:00:00,Month-to-month,Mailed Check,71,87.73,3684.66,1,5,0,42.0,0,3,9.0
CUST-00399,2023-01-17 14:00:00,One year,Bank Transfer,21,46.73,1962.66,2,1,0,42.0,1,0,10.0
CUST-00400,2023-01-17 15:00:00,One year,Unknown,47,57.24,2404.08,0,8,1,42.0,1,4,72.0
CUST-00401,2023-01-17 16:00:00,Month-to-month,Credit Card,36,73.74,3097.08,3,2,0,42.0,0,1,8.0
CUST-00402,2023-01-17 17:00:00,Two year,Mailed Check,48,67.98,2855.1600000000003,1,7,0,42.0,2,3,7.0
CUST-00403,2023-01-17 18:00:00,Month-to-month,Credit Card,48,39.53,1660.26,3,2,0,42.0,0,1,4.0
CUST-00404,2023-01-17 19:00:00,Two year,Bank Transfer,26,114.44,4806.48,2,5,0,42.0,2,0,11.0
CUST-00405,2023-01-17 20:00:00,Month-to-month,Mailed Check,70,33.98,1427.16,2,10,0,42.0,0,3,6.0
CUST-00406,2023-01-17 21:00:00,Two year,Credit Card,30,97.47,4093.74,2,7,0,42.0,2,1,6.0
CUST-00407,2023-01-17 22:00:00,Month-to-month,Credit Card,31,36.42,1529.64,1,6,0,42.0,0,1,9.0
CUST-00408,2023-01-17 23:00:00,Month-to-month,Credit Card,72,72.05,3026.1,1,5,0,42.0,0,1,7.0
CUST-00409,2023-01-18 00:00:00,Two year,Unknown,77,45.78,1922.76,2,6,0,42.0,2,4,6.0
CUST-00410,2023-01-18 01:00:00,Month-to-month,Bank Transfer,63,42.69,1792.98,1,2,0,42.0,0,0,7.0
CUST-00411,2023-01-18 02:00:00,Month-to-month,Credit Card,71,41.32,1735.44,1,10,1,42.0,0,1,67.0
CUST-00412,2023-01-18 03:00:00,Two year,Mailed Check,27,70.75,2971.5,2,1,0,42.0,2,3,18.0
CUST-00413,2023-01-18 04:00:00,Two year,Credit Card,65,76.39,3208.38,0,1,0,42.0,2,1,5.0
CUST-00414,2023-01-18 05:00:00,Month-to-month,Electronic Check,48,42.0,1764.0,1,8,0,42.0,0,2,12.0
CUST-00415,2023-01-18 06:00:00,One year,Bank Transfer,54,118.15,4962.3,2,3,0,42.0,1,0,2.0
CUST-00416,2023-01-18 07:00:00,Month-to-month,Electronic Check,40,53.19,2233.98,0,3,0,42.0,0,2,35.0
CUST-00417,2023-01-18 08:00:00,Month-to-month,Unknown,44,71.29,2994.1800000000003,0,9,0,42.0,0,4,23.0
CUST-00418,2023-01-18 09:00:00,Month-to-month,Electronic Check,23,49.46,2077.32,1,6,0,42.0,0,2,7.0
CUST-00419,2023-01-18 10:00:00,One year,Mailed Check,43,74.45,3126.9,2,4,0,42.0,1,3,4.0
CUST-00420,2023-01-18 11:00:00,One year,Unknown,19,98.04,4117.68,0,4,0,42.0,1,4,11.0
CUST-00421,2023-01-18 12:00:00,One year,Bank Transfer,62,76.89,3229.38,2,7,1,42.0,1,0,69.0
CUST-00422,2023-01-18 13:00:00,One year,Mailed Check,78,55.7,2339.4,1,6,1,42.0,1,3,80.0
CUST-00423,2023-01-18 14:00:00,Month-to-month,Bank Transfer,30,52.35,2198.7000000000003,1,2,0,42.0,0,0,11.0
CUST-00424,2023-01-18 15:00:00,Month-to-month,Unknown,68,98.3,4128.599999999999,2,9,0,42.0,0,4,12.0
CUST-00425,2023-01-18 16:00:00,Month-to-month,Bank Transfer,67,40.63,1706.46,1,2,0,42.0,0,0,8.0
CUST-00426,2023-01-18 17:00:00,Month-to-month,Mailed Check,77,63.29,2658.18,0,8,0,42.0,0,3,12.0
CUST-00427,2023-01-18 18:00:00,Month-to-month,Electronic Check,36,43.62,1832.04,1,4,1,42.0,0,2,80.0
CUST-00428,2023-01-18 19:00:00,Two year,Mailed Check,18,53.21,2234.82,0,10,0,42.0,2,3,43.0
CUST-00429,2023-01-18 20:00:00,Month-to-month,Credit Card,57,43.73,1836.66,2,1,0,42.0,0,1,6.0
CUST-00430,2023-01-18 21:00:00,Month-to-month,Electronic Check,49,109.81,4612.02,1,1,0,42.0,0,2,8.0
CUST-00431,2023-01-18 22:00:00,Month-to-month,Electronic Check,39,95.87,4026.54,1,9,0,42.0,0,2,16.0
CUST-00432,2023-01-18 23:00:00,One year,Bank Transfer,65,80.48,3380.1600000000003,3,4,0,42.0,1,0,5.0
CUST-00433,2023-01-19 00:00:00,One year,Unknown,46,50.19,2107.98,2,1,0,42.0,1,4,10.0
CUST-00434,2023-01-19 01:00:00,Month-to-month,Mailed Check,19,75.92,3188.64,1,3,0,42.0,0,3,10.0
CUST-00435,2023-01-19 02:00:00,Month-to-month,Bank Transfer,57,76.87,3228.54,3,3,0,42.0,0,0,8.0
CUST-00436,2023-01-19 03:00:00,One year,Credit Card,55,83.13,3491.46,1,7,0,42.0,1,1,7.0
CUST-00437,2023-01-19 04:00:00,Month-to-month,Mailed Check,65,35.4,1486.8,0,6,0,42.0,0,3,0.0
CUST-00438,2023-01-19 05:00:00,Two year,Credit Card,72,117.56,4937.52,2,8,0,42.0,2,1,6.0
CUST-00439,2023-01-19 06:00:00,One year,Unknown,28,71.88,3018.96,1,7,0,42.0,1,4,7.0
CUST-00440,2023-01-19 07:00:00,Month-to-month,Credit Card,34,113.39,4762.38,1,1,0,42.0,0,1,14.0
CUST-00441,2023-01-19 08:00:00,Month-to-month,Electronic Check,72,30.87,1296.54,0,3,0,42.0,0,2,5.0
CUST-00442,2023-01-19 09:00:00,Two year,Mailed Check,68,52.27,2195.34,0,9,0,42.0,2,3,14.0
CUST-00443,2023-01-19 10:00:00,Month-to-month,Mailed Check,60,39.35,1652.7,2,4,0,42.0,0,3,5.0
CUST-00444,2023-01-19 11:00:00,Month-to-month,Electronic Check,77,99.26,4168.92,1,3,0,42.0,0,2,9.0
CUST-00445,2023-01-19 12:00:00,Two year,Bank Transfer,25,58.8,2469.6,2,5,0,42.0,2,0,33.0
CUST-00446,2023-01-19 13:00:00,Two year,Credit Card,39,105.64,4436.88,1,8,0,42.0,2,1,5.0
CUST-00447,2023-01-19 14:00:00,Two year,Mailed Check,21,104.91,4406.22,2,1,0,42.0,2,3,2.0
CUST-00448,2023-01-19 15:00:00,One year,Electronic Check,28,90.1,3784.2,1,2,0,42.0,1,2,8.0
CUST-00449,2023-01-19 16:00:00,Month-to-month,Credit Card,25,89.92,3776.64,1,7,0,42.0,0,1,4.0
